x,t,ts
5.036295,0.35999998,2.130075789727976
5.0463076,0.35999998,2.129461344843445
5.05632,0.35999998,2.1284693145047098
5.066333,0.35999998,2.127097282919087
5.076345,0.35999998,2.125343416514384
5.0863576,0.35999998,2.123205629748454
5.09637,0.35999998,2.12068249938118
5.106383,0.35999998,2.117772496144008
5.116395,0.35999998,2.114475079967926
5.1264076,0.35999998,2.110789004504735
5.1364202,0.35999998,2.1067140081563336
5.146433,0.35999998,2.1022498546644104
5.156445,0.35999998,2.097397195135011
5.1664577,0.35999998,2.092155801105633
5.1764703,0.35999998,2.0865268803156574
5.186483,0.35999998,2.0805114837514167
5.196495,0.35999998,2.0741116375638455
5.206508,0.35999998,2.067328103966222
5.216521,0.35999998,2.060163731719329
5.2265334,0.35999998,2.0526215818407434
5.2365456,0.35999998,2.0447043706014774
5.246558,0.35999998,2.03641513434046
5.256571,0.35999998,2.02775723548436
5.2665834,0.35999998,2.0187358385820273
5.2765956,0.35999998,2.0093551455562424
5.286608,0.35999998,1.9996196945302684
5.296621,0.35999998,1.989534362989346
5.3066335,0.35999998,1.9791059579816512
5.3166456,0.35999998,1.9683405201427668
5.3266582,0.35999998,1.957243568094078
5.336671,0.35999998,1.9458222809507881
5.3466835,0.35999998,1.9340845002083966
5.3566957,0.35999998,1.9220378995802816
5.3667083,0.35999998,1.9096896502989225
5.376721,0.35999998,1.8970484826098035
5.3867335,0.35999998,1.8841235172343629
5.3967457,0.35999998,1.8709239855669397
5.4067583,0.35999998,1.8574583739860193
5.416771,0.35999998,1.8437367983081192
5.4267836,0.35999998,1.8297695687047244
5.4367957,0.35999998,1.8155675881863282
5.446809,0.35999998,1.8011390160567549
5.4568214,0.35999998,1.7864977150326673
5.466834,0.35999998,1.7716531786928846
5.476846,0.35999998,1.7566178958394951
5.486859,0.35999998,1.7414009351381927
5.4968715,0.35999998,1.7260162135904467
5.506884,0.35999998,1.710474771444778
5.5168962,0.35999998,1.694788997566043
5.526909,0.35999998,1.6789694891368228
5.5369215,0.35999998,1.6630297470406499
5.546934,0.35999998,1.6469814298527887
5.5569463,0.35999998,1.630837011657611
5.566959,0.35999998,1.6146076671585987
5.5769715,0.35999998,1.5983064794006094
5.586984,0.35999998,1.5819451800950777
5.5969963,0.35999998,1.5655360689389644
5.607009,0.35999998,1.5490900239372398
5.6170216,0.35999998,1.532619593683032
5.627034,0.35999998,1.5161365140866903
5.6370463,0.35999998,1.4996520090212881
5.647059,0.35999998,1.4831764389555968
5.6570716,0.35999998,1.466721584159883
5.667084,0.35999998,1.4502983171128292
5.6770964,0.35999998,1.4339167501605312
5.687109,0.35999998,1.4175867128582615
5.6971216,0.35999998,1.401318385193844
5.7071342,0.35999998,1.3851213000392824
5.7171464,0.35999998,1.369005298387567
5.727159,0.35999998,1.3529779439892151
5.7371716,0.35999998,1.3370483753987075
5.7471843,0.35999998,1.32122455935146
5.7571964,0.35999998,1.305515340392239
5.767209,0.35999998,1.289926353117221
5.7772217,0.35999998,1.274465203886842
5.7872343,0.35999998,1.259138780545242
5.7972465,0.35999998,1.2439537145877113
5.807259,0.35999998,1.2289147276170098
5.8172717,0.35999998,1.2140273698018769
5.8272843,0.35999998,1.1992970836782582
5.8372965,0.35999998,1.1847289010211237
5.847309,0.35999998,1.1703260158698388
5.8573217,0.35999998,1.1560924179545737
5.8673344,0.35999998,1.1420318551591369
5.8773465,0.35999998,1.128148245268876
5.887359,0.35999998,1.1144429284104787
5.897372,0.35999998,1.1009181748464496
5.9073844,0.35999998,1.0875775114459028
5.9173965,0.35999998,1.0744222291966012
5.927409,0.35999998,1.0614528098596216
5.937422,0.35999998,1.0486702431529904
5.9474344,0.35999998,1.0360767321996363
5.9574466,0.35999998,1.0236722732926469
5.967459,0.35999998,1.0114566261687772
5.977472,0.35999998,0.9994293272690592
5.9874845,0.35999998,0.9875914622499936
5.9974966,0.35999998,0.9759424220505103
6.007509,0.35999998,0.9644807103848795
6.017522,0.35999998,0.9532051295769256
6.0275345,0.35999998,0.9421158542307907
6.0375466,0.35999998,0.9312115073019581
6.0475593,0.35999998,0.9204896020994774
6.057572,0.35999998,0.9099492450618336
6.0675845,0.35999998,0.8995889515628939
6.0775967,0.35999998,0.8894069965773602
6.0876093,0.35999998,0.8794007418320063
6.097622,0.35999998,0.8695684682910856
6.1076345,0.35999998,0.8599083437559082
6.1176467,0.35999998,0.8504182459227135
6.1276593,0.35999998,0.8410952358754678
6.137672,0.35999998,0.8319372649624884
6.1476846,0.35999998,0.8229421221663115
6.1576967,0.35999998,0.8141077137615599
6.1677094,0.35999998,0.8054305964374809
6.177722,0.35999998,0.7969088848507173
6.1877346,0.35999998,0.7885399665250564
6.1977468,0.35999998,0.7803216276195226
6.2077594,0.35999998,0.7722506648279696
6.217772,0.35999998,0.7643248615062931
6.2277846,0.35999998,0.756541674374997
6.237797,0.35999998,0.7488987216911837
6.24781,0.35999998,0.74139288347511
6.2578225,0.35999998,0.7340224891649391
6.267835,0.35999998,0.726784688415379
6.2778473,0.35999998,0.7196771790532194
6.28786,0.35999998,0.7126971294059276
6.2978725,0.35999998,0.7058425889533206
6.307885,0.35999998,0.6991110848843646
6.3178973,0.35999998,0.6925004596431477
6.32791,0.35999998,0.6860080789350121
6.3379226,0.35999998,0.6796320799824213
6.347935,0.35999998,0.673370381023338
6.3579473,0.35999998,0.6672208286382607
6.36796,0.35999998,0.6611810914485597
6.3779726,0.35999998,0.6552495052043517
6.387985,0.35999998,0.6494242139012733
6.3979974,0.35999998,0.6437032496430902
6.40801,0.35999998,0.6380847163565173
6.4180226,0.35999998,0.6325670092181573
6.4280353,0.35999998,0.6271484204840592
6.4380474,0.35999998,0.6218277346341652
6.44806,0.35999998,0.616602846643693
6.4580727,0.35999998,0.6114725236032366
6.4680853,0.35999998,0.6064354871418065
6.4780974,0.35999998,0.6014906193617556
6.48811,0.35999998,0.596636185955208
6.4981227,0.35999998,0.5918712192209427
6.5081353,0.35999998,0.5871947154114866
6.5181475,0.35999998,0.582605780109062
6.52816,0.35999998,0.5781031341161436
6.5381727,0.35999998,0.5736859424960185
6.5481853,0.35999998,0.5693535229360983
6.5581975,0.35999998,0.5651052530751199
6.56821,0.35999998,0.5609401583647909
6.5782228,0.35999998,0.5568576389394108
6.5882354,0.35999998,0.5528573608031329
6.5982475,0.35999998,0.5489389635772438
6.60826,0.35999998,0.5451016886785949
6.618273,0.35999998,0.5413451690460471
6.6282854,0.35999998,0.5376695408095056
6.6382976,0.35999998,0.534074435235516
6.6483107,0.35999998,0.5305593152979576
6.6583233,0.35999998,0.5271245871286575
6.668336,0.35999998,0.523770008735902
6.678348,0.35999998,0.520495866739956
6.6883607,0.35999998,0.5173017845573068
6.6983733,0.35999998,0.5141881594948059
6.708386,0.35999998,0.5111551160026402
6.718398,0.35999998,0.5082031255703827
6.7284107,0.35999998,0.5053320595710472
6.7384233,0.35999998,0.5025424844798804
6.748436,0.35999998,0.4998347178271999
6.758448,0.35999998,0.49720938301994244
6.7684608,0.35999998,0.4946665413410446
6.7784734,0.35999998,0.49220694415419675
6.788486,0.35999998,0.48983106402474375
6.798498,0.35999998,0.4875395917267301
6.808511,0.35999998,0.4853327514800936
6.8185234,0.35999998,0.4832115132546052
6.828536,0.35999998,0.4811763391447935
6.838548,0.35999998,0.47922804520558393
6.848561,0.35999998,0.4773670034919957
6.8585734,0.35999998,0.4755942118611831
6.868586,0.35999998,0.47391023326598203
6.878598,0.35999998,0.4723159189650322
6.888611,0.35999998,0.4708117515519151
6.8986235,0.35999998,0.46939870267923545
6.908636,0.35999998,0.4680774398286571
6.9186482,0.35999998,0.46684874640788754
6.928661,0.35999998,0.4657132651628225
6.9386735,0.35999998,0.46467185038034386
6.948686,0.35999998,0.4637252117456664
6.9586983,0.35999998,0.4628741056811748
6.968711,0.35999998,0.4621192180159466
6.9787235,0.35999998,0.4614613228403882
6.988736,0.35999998,0.4609011206525732
6.9987483,0.35999998,0.46043932552596567
7.008761,0.35999998,0.4600766067601536
7.0187736,0.35999998,0.4598136681765034
7.028786,0.35999998,0.4596511756060706
7.0387983,0.35999998,0.4595897764561705
7.048811,0.35999998,0.4596301112945025
7.0588236,0.35999998,0.45977280712681445
7.068836,0.35999998,0.46001846777277433
7.0788484,0.35999998,0.46036769060729366
7.088861,0.35999998,0.46082106754651075
7.0988736,0.35999998,0.46137916156887604
7.1088862,0.35999998,0.46204252972214965
7.1188984,0.35999998,0.4628116856664757
7.128911,0.35999998,0.46368722842095333
7.1389236,0.35999998,0.46466965991032183
7.1489363,0.35999998,0.4657595172191825
7.1589484,0.35999998,0.46695723930371413
7.168961,0.35999998,0.46826347966465487
7.1789737,0.35999998,0.46967872273115907
7.1889863,0.35999998,0.4712034736904077
7.1989985,0.35999998,0.47283822218343974
7.209011,0.35999998,0.47458363827419403
7.2190237,0.35999998,0.47644028812529926
7.2290363,0.35999998,0.47840871512069216
7.2390485,0.35999998,0.48048947556988497
7.249061,0.35999998,0.48268336774574916
7.2590737,0.35999998,0.484991068050603
7.2690864,0.35999998,0.48741326353680237
7.2790985,0.35999998,0.4899505728088216
7.289111,0.35999998,0.49260406868167195
7.299124,0.35999998,0.4953746692530986
7.3091364,0.35999998,0.49826300126784706
7.3191485,0.35999998,0.5012701287335565
7.329161,0.35999998,0.5043973208006127
7.339174,0.35999998,0.5076457484640143
7.3491864,0.35999998,0.5110162448433353
7.3591986,0.35999998,0.5145101910539196
7.3692117,0.35999998,0.5181293148275022
7.3792243,0.35999998,0.5218745173222057
7.389237,0.35999998,0.5257474819107818
7.399249,0.35999998,0.5297494174660107
7.4092617,0.35999998,0.5338824722324312
7.4192743,0.35999998,0.5381479688232658
7.429287,0.35999998,0.542547677951163
7.439299,0.35999998,0.5470829558574707
7.4493117,0.35999998,0.5517561794440193
7.4593244,0.35999998,0.5565687882087935
7.469337,0.35999998,0.5615224769132716
7.479349,0.35999998,0.5666187032294691
7.489362,0.35999998,0.5718599651744832
7.4993744,0.35999998,0.5772470415052516
7.509387,0.35999998,0.5827818697330489
7.519399,0.35999998,0.588465396135191
7.529412,0.35999998,0.594299788661406
7.5394244,0.35999998,0.6002851976239078
7.549437,0.35999998,0.6064229567975978
7.559449,0.35999998,0.6127131888617652
7.569462,0.35999998,0.6191572537136198
7.5794744,0.35999998,0.6257541642841385
7.589487,0.35999998,0.6325041242065631
7.599499,0.35999998,0.6394058872778237
7.609512,0.35999998,0.6464594488277744
7.6195245,0.35999998,0.6536621933062778
7.629537,0.35999998,0.6610124122673857
7.6395493,0.35999998,0.6685073794997489
7.649562,0.35999998,0.6761444260922737
7.6595745,0.35999998,0.6839194027436708
7.669587,0.35999998,0.6918281682647403
7.6795993,0.35999998,0.6998656529635373
7.689612,0.35999998,0.7080268039840648
7.6996245,0.35999998,0.7163049571372647
7.709637,0.35999998,0.7246934498547664
7.7196493,0.35999998,0.7331846418519118
7.729662,0.35999998,0.7417709357377159
7.7396746,0.35999998,0.7504431697341665
7.749687,0.35999998,0.7591919059403515
7.7596993,0.35999998,0.768007294061842
7.769712,0.35999998,0.776879284290036
7.7797246,0.35999998,0.7857964192302543
7.789737,0.35999998,0.7947471073230863
7.7997494,0.35999998,0.8037195868949741
7.809762,0.35999998,0.8127017079887741
7.8197746,0.35999998,0.8216806246086739
7.8297873,0.35999998,0.8306434790381729
7.8397994,0.35999998,0.839576479228685
7.8498125,0.35999998,0.8484677236001339
7.859825,0.35999998,0.8573023664667867
7.8698378,0.35999998,0.8660677500795517
7.87985,0.35999998,0.8747496695593847
7.8898625,0.35999998,0.8833355854518236
7.899875,0.35999998,0.8918120719867045
7.909888,0.35999998,0.900166599274696
7.9199,0.35999998,0.9083852610165738
7.9299126,0.35999998,0.9164570494400285
7.939925,0.35999998,0.9243693695980982
7.949938,0.35999998,0.9321113384950941
7.95995,0.35999998,0.9396707070341895
7.9699626,0.35999998,0.947038193981849
7.979975,0.35999998,0.9542032579834676
7.989988,0.35999998,0.9611571076191597
8.0,0.35999998,0.9678899112888654
0.0,0.38,0.9841556726621448
0.010012516,0.38,0.9981958076227887
0.020025032,0.38,1.0125012504747102
0.030037548,0.38,1.0270154146969865
0.040050063,0.38,1.0416859278283326
0.05006258,0.38,1.0564647852931395
0.060075097,0.38,1.0713083995702464
0.07008761,0.38,1.0861775934504185
0.08010013,0.38,1.1010375514124013
0.09011264,0.38,1.115857629337093
0.10012516,0.38,1.1306112816191267
0.11013767,0.38,1.14527574452274
0.12015019,0.38,1.1598319258917495
0.1301627,0.38,1.1742640422180446
0.14017522,0.38,1.1885594777977813
0.15018773,0.38,1.2027084068378426
0.16020025,0.38,1.2167036442003603
0.17021278,0.38,1.2305402995880768
0.18022528,0.38,1.2442154980058115
0.1902378,0.38,1.257728312279367
0.20025031,0.38,1.2710792960048374
0.21026284,0.38,1.2842704508690328
0.22027534,0.38,1.2973048312051578
0.23028786,0.38,1.3101865842214062
0.24030039,0.38,1.322920557631055
0.2503129,0.38,1.3355121851399587
0.26032543,0.38,1.3479674434252158
0.27033794,0.38,1.360292521096174
0.28035045,0.38,1.3724938633108739
0.29036295,0.38,1.3845779417268917
0.3003755,0.38,1.3965512684364558
0.310388,0.38,1.408420024852912
0.3204005,0.38,1.4201903469213164
0.330413,0.38,1.4318680094410217
0.34042555,0.38,1.443458477040285
0.35043806,0.38,1.4549666265553272
0.36045057,0.38,1.4663970100904955
0.37046307,0.38,1.4777536047248467
0.3804756,0.38,1.4890398925802084
0.39048812,0.38,1.5002586869502719
0.40050063,0.38,1.5114122481937344
0.41051313,0.38,1.5225022247791278
0.42052567,0.38,1.5335297010709112
0.43053818,0.38,1.5444950090253913
0.44055068,0.38,1.5553979645630627
0.4505632,0.38,1.5662377884448118
0.46057573,0.38,1.577013067426338
0.47058824,0.38,1.5877217967681612
0.48060077,0.38,1.5983615005571048
0.49061328,0.38,1.6089290997335555
0.5006258,0.38,1.6194211034832708
0.5106383,0.38,1.6298335068376542
0.52065086,0.38,1.6401620053555779
0.5306634,0.38,1.6504017551257686
0.5406759,0.38,1.6605476433265303
0.5506884,0.38,1.67059432813298
0.5607009,0.38,1.6805361800173415
0.5707134,0.38,1.6903673661081333
0.5807259,0.38,1.7000818930784232
0.5907384,0.38,1.7096736491778157
0.600751,0.38,1.7191365388082027
0.6107635,0.38,1.7284641447814442
0.620776,0.38,1.7376503324107528
0.6307885,0.38,1.7466889046461673
0.640801,0.38,1.7555737290959847
0.6508135,0.38,1.764298766984355
0.660826,0.38,1.7728580990404545
0.67083853,0.38,1.7812459730739096
0.6808511,0.38,1.7894567801891093
0.6908636,0.38,1.7974849934238875
0.7008761,0.38,1.8053254241447587
0.7108886,0.38,1.8129730263780055
0.72090113,0.38,1.820422983672406
0.73091364,0.38,1.8276706314806805
0.74092615,0.38,1.8347115705427
0.75093865,0.38,1.8415415912832247
0.7609512,0.38,1.8481567384904025
0.7709637,0.38,1.8545531537726978
0.78097624,0.38,1.8607272979161182
0.79098874,0.38,1.8666757111510857
0.80100125,0.38,1.8723951903815088
0.81101376,0.38,1.8778826614312558
0.82102627,0.38,1.8831352102247012
0.8310388,0.38,1.888150074394524
0.84105134,0.38,1.8929246052838469
0.85106385,0.38,1.89745625920505
0.86107635,0.38,1.9017426264417496
0.87108886,0.38,1.9057813887105743
0.88110137,0.38,1.909570297018007
0.8911139,0.38,1.9131071854948267
0.9011264,0.38,1.9163899266603484
0.9111389,0.38,1.9194164754230822
0.92115146,0.38,1.922184838467661
0.93116397,0.38,1.9246930168912622
0.9411765,0.38,1.9269390977895837
0.951189,0.38,1.9289211721142618
0.96120155,0.38,1.9306373883834236
0.97121406,0.38,1.9320858957779843
0.98122656,0.38,1.933264898470968
0.9912391,0.38,1.93417263451317
1.0012516,0.38,1.9348073697347314
1.0112641,0.38,1.9351674265773207
1.0212766,0.38,1.9352511752301524
1.0312891,0.38,1.9350570456771112
1.0413016,0.38,1.9345835365946997
1.0513141,0.38,1.933829225130098
1.0613266,0.38,1.9327927774058449
1.0713391,0.38,1.9314729595864415
1.0813516,0.38,1.929868649334146
1.0913641,0.38,1.9279788474764443
1.1013767,0.38,1.9258026665391204
1.1113892,0.38,1.9233394320992965
1.1214018,0.38,1.920588534716902
1.1314143,0.38,1.917549637534283
1.1414268,0.38,1.9142225012638792
1.1514393,0.38,1.9106071005729388
1.1614518,0.38,1.9067036065286003
1.1714643,0.38,1.9025123940978736
1.1814768,0.38,1.8980340485877865
1.1914895,0.38,1.8932692729421805
1.2015018,0.38,1.8882193820578634
1.2115144,0.38,1.882885270834588
1.2215269,0.38,1.877268612261479
1.2315394,0.38,1.8713710483653974
1.2415519,0.38,1.8651944982027204
1.2515644,0.38,1.858741104694697
1.2615769,0.38,1.852013232407179
1.2715895,0.38,1.8450133932538277
1.281602,0.38,1.8377445251091038
1.2916145,0.38,1.830209567955496
1.301627,0.38,1.8224117360097065
1.3116395,0.38,1.8143544439729724
1.321652,0.38,1.806041301595626
1.3316646,0.38,1.7974760213249468
1.3416771,0.38,1.7886627574347296
1.3516896,0.38,1.7796055872110619
1.3617022,0.38,1.770308751331478
1.3717147,0.38,1.760776938359172
1.3817272,0.38,1.7510147229005117
1.3917397,0.38,1.7410269304201793
1.4017522,0.38,1.7308185418000117
1.4117647,0.38,1.7203946900693226
1.4217772,0.38,1.7097606576694002
1.4317899,0.38,1.69892165575013
1.4418023,0.38,1.687883803869698
1.4518148,0.38,1.6766523867054037
1.4618273,0.38,1.6652333770155898
1.4718398,0.38,1.6536327819293724
1.4818523,0.38,1.6418567523995937
1.4918648,0.38,1.6299115837098148
1.5018773,0.38,1.6178037162052856
1.5118899,0.38,1.6055396129054658
1.5219024,0.38,1.5931262518949536
1.531915,0.38,1.5805702659825567
1.5419275,0.38,1.567878934750968
1.55194,0.38,1.555059310501484
1.5619525,0.38,1.542118718199791
1.571965,0.38,1.5290646298172739
1.5819775,0.38,1.5159046625985029
1.59199,0.38,1.5026465764181125
1.6020025,0.38,1.489298270097922
1.612015,0.38,1.4758677765640247
1.6220275,0.38,1.4623632567349274
1.63204,0.38,1.4487929920461844
1.6420525,0.38,1.4351653755337652
1.652065,0.38,1.4214889014176277
1.6620775,0.38,1.4077721531483722
1.67209,0.38,1.394023789902922
1.6821027,0.38,1.3802522562878823
1.6921152,0.38,1.366466866602026
1.7021277,0.38,1.3526761360922634
1.7121402,0.38,1.3388888616756724
1.7221527,0.38,1.3251138264634568
1.7321652,0.38,1.311359778057653
1.7421777,0.38,1.2976354058961315
1.7521904,0.38,1.2839490448823359
1.7622027,0.38,1.2703100160799965
1.7722152,0.38,1.2567258729233857
1.7822278,0.38,1.2432049713970512
1.7922403,0.38,1.22975562040749
1.8022528,0.38,1.2163855202172262
1.8122653,0.38,1.2031022797119688
1.8222778,0.38,1.1899132581802556
1.8322904,0.38,1.1768254132628662
1.8423029,0.38,1.1638458021366258
1.8523154,0.38,1.1509807778562828
1.8623279,0.38,1.1382364956059008
1.8723404,0.38,1.125618765511946
1.882353,0.38,1.1131329145469435
1.8923655,0.38,1.100784271956746
1.902378,0.38,1.0885774110136466
1.9123905,0.38,1.0765166414166472
1.9224031,0.38,1.0646057601646586
1.9324156,0.38,1.052848522587052
1.9424281,0.38,1.0412479274759079
1.9524406,0.38,1.0298066956257255
1.9624531,0.38,1.0185271534570914
1.9724656,0.38,1.0074112384602874
1.9824781,0.38,0.9964605066545238
1.9924908,0.38,0.985675928203682
2.0025032,0.38,0.9750588621131482
2.0125158,0.38,0.9646092504748603
2.0225282,0.38,0.9543276516407622
2.0325408,0.38,0.9442134774683818
2.0425532,0.38,0.9342666531221978
2.0525658,0.38,0.9244860185494035
2.0625782,0.38,0.9148709366313464
2.0725908,0.38,0.9054197493466584
2.0826032,0.38,0.8961313340443295
2.0926158,0.38,0.8870036129486647
2.1026282,0.38,0.8780350576747925
2.1126409,0.38,0.8692231632364964
2.1226532,0.38,0.8605663374083735
2.1326659,0.38,0.8520615554104477
2.1426783,0.38,0.8437069731033989
2.152691,0.38,0.8354995592023481
2.1627035,0.38,0.8274371234787736
2.1727161,0.38,0.8195167652154232
2.1827285,0.38,0.8117360242719349
2.1927412,0.38,0.8040917956311656
2.2027535,0.38,0.7965818845224882
2.2127662,0.38,0.7892029682746681
2.2227786,0.38,0.7819528592517585
2.2327912,0.38,0.7748285163525522
2.2428036,0.38,0.7678275859230906
2.2528162,0.38,0.7609471980371411
2.2628286,0.38,0.7541850938326425
2.2728412,0.38,0.747538533155738
2.2828536,0.38,0.7410053817978853
2.2928662,0.38,0.7345830546602364
2.3028786,0.38,0.7282695646091141
2.3128912,0.38,0.7220624997913759
2.3229036,0.38,0.7159600357687099
2.3329163,0.38,0.7099598863214405
2.3429286,0.38,0.7040605775384737
2.3529413,0.38,0.69825983818479
2.3629537,0.38,0.6925563679672813
2.3729663,0.38,0.6869482656591018
2.3829787,0.38,0.681434232227914
2.3929913,0.38,0.6760126151125524
2.4030037,0.38,0.6706822881461858
2.4130163,0.38,0.665441783373458
2.4230287,0.38,0.6602901409891397
2.4330413,0.38,0.6552260695863471
2.4430537,0.38,0.6502487670785413
2.4530663,0.38,0.6453571087850402
2.4630787,0.38,0.6405504401760402
2.4730914,0.38,0.6358277455366761
2.483104,0.38,0.6311885092399958
2.4931166,0.38,0.6266320440698436
2.503129,0.38,0.6221578631578193
2.5131416,0.38,0.6177652735665128
2.523154,0.38,0.6134539948524519
2.5331666,0.38,0.6092234541553424
2.543179,0.38,0.6050734722923458
2.5531917,0.38,0.6010035446068883
2.563204,0.38,0.5970137026447154
2.5732167,0.38,0.5931034199412063
2.583229,0.38,0.5892728427875087
2.5932417,0.38,0.5855215379843974
2.603254,0.38,0.5818497147303624
2.6132667,0.38,0.5782570233965283
2.623279,0.38,0.5747437268683975
2.6332917,0.38,0.5713095502358976
2.643304,0.38,0.5679548016715729
2.6533167,0.38,0.5646792730079637
2.6633291,0.38,0.561483278626
2.6733418,0.38,0.5583667338491763
2.6833541,0.38,0.5553299832878467
2.6933668,0.38,0.552372931850911
2.7033792,0.38,0.5494959532779011
2.7133918,0.38,0.5466990855297541
2.7234044,0.38,0.5439825855639179
2.733417,0.38,0.5413466668670021
2.7434294,0.38,0.5387916069841687
2.753442,0.38,0.5363175441027931
2.7634544,0.38,0.5339248294771848
2.773467,0.38,0.5316136313922158
2.7834795,0.38,0.5293842950149884
2.793492,0.38,0.5272370818220131
2.8035045,0.38,0.5251722865737528
2.813517,0.38,0.5231902134145083
2.8235295,0.38,0.5212911755286745
2.833542,0.38,0.5194754948589917
2.8435545,0.38,0.5177435018830833
2.8535671,0.38,0.5160955194062408
2.8635795,0.38,0.5145319426349741
2.8735921,0.38,0.513053064376761
2.8836045,0.38,0.5116593071246561
2.8936172,0.38,0.510350974141125
2.9036295,0.38,0.5091285353886424
2.9136422,0.38,0.5079922812726212
2.9236546,0.38,0.5069426889801018
2.9336672,0.38,0.5059801097883518
2.9436796,0.38,0.5051049958006004
2.9536922,0.38,0.5043177345519965
2.9637046,0.38,0.5036187889928221
2.9737172,0.38,0.5030085719114707
2.9837296,0.38,0.5024875577766817
2.9937422,0.38,0.5020561854590049
3.0037546,0.38,0.501714941635511
3.0137672,0.38,0.5014642920831142
3.0237796,0.38,0.5013047363379082
3.0337923,0.38,0.5012367676274421
3.043805,0.38,0.5012609023749954
3.0538175,0.38,0.5013776581513649
3.06383,0.38,0.5015875659774647
3.0738425,0.38,0.50189116805494
3.083855,0.38,0.5022890173829857
3.0938675,0.38,0.5027816777880255
3.10388,0.38,0.5033697239256678
3.1138926,0.38,0.5040537485670404
3.123905,0.38,0.5048343259791196
3.1339176,0.38,0.505712094223396
3.14393,0.38,0.5066876356453565
3.1539426,0.38,0.5077616170591148
3.163955,0.38,0.508934633630975
3.1739676,0.38,0.5102073803715296
3.18398,0.38,0.5115804644157524
3.1939926,0.38,0.5130546082399633
3.204005,0.38,0.5146304299355611
3.2140176,0.38,0.516308678584107
3.22403,0.38,0.5180899821122299
3.2340426,0.38,0.5199751152726575
3.244055,0.38,0.5219647146579749
3.2540677,0.38,0.524059601198526
3.26408,0.38,0.5262603546513336
3.2740927,0.38,0.5285678862692526
3.2841053,0.38,0.5309828283884893
3.294118,0.38,0.5335059791958473
3.3041303,0.38,0.5361379647102601
3.314143,0.38,0.5388797589711402
3.3241553,0.38,0.5417319133127513
3.334168,0.38,0.5446954326699275
3.3441803,0.38,0.5477708637926755
3.354193,0.38,0.5509592424685811
3.3642054,0.38,0.5542611439701075
3.374218,0.38,0.5576775344430444
3.3842304,0.38,0.561209086795008
3.394243,0.38,0.5648567579960725
3.4042554,0.38,0.5686212246630556
3.414268,0.38,0.5725034660248123
3.4242804,0.38,0.5765041622469824
3.434293,0.38,0.5806243148193462
3.4443054,0.38,0.5848646070383151
3.454318,0.38,0.589226062291458
3.4643304,0.38,0.5937093660957907
3.474343,0.38,0.598315562752341
3.4843554,0.38,0.6030453383212055
3.494368,0.38,0.6078997561188406
3.5043805,0.38,0.6128795503627938
3.514393,0.38,0.6179856491613401
3.5244055,0.38,0.6232189340139166
3.534418,0.38,0.6285802862450257
3.5444305,0.38,0.634070585335038
3.5544431,0.38,0.6396907637720475
3.5644555,0.38,0.6454415209328266
3.5744681,0.38,0.6513239478161503
3.5844805,0.38,0.6573386593671426
3.5944932,0.38,0.6634867935160863
3.6045058,0.38,0.6697689263893809
3.6145184,0.38,0.676185914876479
3.6245308,0.38,0.6827383972105073
3.6345434,0.38,0.6894273755642761
3.6445558,0.38,0.696253288319239
3.6545684,0.38,0.7032170740175091
3.6645808,0.38,0.7103190752223607
3.6745934,0.38,0.7175601458357671
3.6846058,0.38,0.7249405103537634
3.6946185,0.38,0.7324609908525089
3.7046309,0.38,0.7401215195587403
3.7146435,0.38,0.7479227849939024
3.7246559,0.38,0.7558647023550098
3.7346685,0.38,0.7639477281370999
3.744681,0.38,0.7721716673814938
3.7546935,0.38,0.7805365447287815
3.764706,0.38,0.789042197984435
3.7747185,0.38,0.7976883519751531
3.784731,0.38,0.8064746125763009
3.7947435,0.38,0.8154004609868234
3.804756,0.38,0.8244652483029805
3.8147686,0.38,0.8336682830424758
3.824781,0.38,0.8430083634569363
3.8347936,0.38,0.8524847946308095
3.8448062,0.38,0.8620961754344296
3.8548188,0.38,0.8718411388607019
3.8648312,0.38,0.8817179655564218
3.8748438,0.38,0.8917253735608873
3.8848562,0.38,0.9018611293116612
3.8948689,0.38,0.9121237489447367
3.9048812,0.38,0.9225103629948433
3.9148939,0.38,0.9330194933947648
3.9249063,0.38,0.9436479427658448
3.9349189,0.38,0.9543936207273801
3.9449313,0.38,0.9652533264085901
3.954944,0.38,0.9762246829220862
3.9649563,0.38,0.9873038553677006
3.974969,0.38,0.9984885214859326
3.9849813,0.38,1.0097744440641496
3.994994,0.38,1.0211590502863337
4.005006,0.38,1.0326374859086376
4.0150185,0.38,1.0442074060190756
4.025031,0.38,1.0558644099347299
4.0350432,0.38,1.0676042101845518
4.045056,0.38,1.0794238338517181
4.0550685,0.38,1.0913181005004167
4.065081,0.38,1.103283159697603
4.0750933,0.38,1.1153144931396526
4.0851064,0.38,1.1274089648035137
4.095119,0.38,1.1395606058555214
4.1051316,0.38,1.1517655675638536
4.115144,0.38,1.164019111580767
4.1251564,0.38,1.176316954122246
4.135169,0.38,1.1886547883152887
4.1451817,0.38,1.2010279194252216
4.155194,0.38,1.2134311427490896
4.1652064,0.38,1.2258604856471311
4.175219,0.38,1.2383114835520623
4.1852317,0.38,1.2507794299788793
4.195244,0.38,1.2632591313113128
4.2052565,0.38,1.2757467825231759
4.215269,0.38,1.2882376043751398
4.2252817,0.38,1.300727343038213
4.235294,0.38,1.3132107775616522
4.2453065,0.38,1.3256842175731804
4.255319,0.38,1.338143011813878
